193.56.28.14 - - [02/Sep/2026:14:35:01 -0300] "GET /wp-config.php.bak HTTP/1.1" 404 208 "-" "Go-http-client/1.1"
10.0.0.12 - - [16/Sep/2026:21:43:06 ] "PUT /images/logo.png HTTP/1.1" 200 4397 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
192.168.1.50 - - [16/Sep/2026:21:43:08 ] "PUT /api/v1/users HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
10.0.0.12 - - [16/Sep/2026:21:43:10 ] "PUT /api/v1/users HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
10.0.0.12 - - [16/Sep/2026:21:43:12 ] "POST /assets/style.css HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [16/Sep/2026:21:43:14 ] "GET /index.html HTTP/1.1" 200 2677 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
8.8.8.8 - - [16/Sep/2026:21:43:16 ] "PUT /index.html HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
200.150.45.22 - - [16/Sep/2026:21:43:18 ] "POST /favicon.ico HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [16/Sep/2026:21:43:20 ] "PUT /favicon.ico HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
10.0.0.12 - - [16/Sep/2026:21:43:22 ] "GET /assets/style.css HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [16/Sep/2026:21:43:24 ] "PUT /api/v1/users HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
200.150.45.22 - - [16/Sep/2026:21:43:26 ] "GET /index.html HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
192.168.1.50 - - [16/Sep/2026:21:43:28 ] "PUT /index.html HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [16/Sep/2026:21:43:30 ] "GET /login HTTP/1.1" 200 4703 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
10.0.0.12 - - [16/Sep/2026:21:43:32 ] "PUT /index.html HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
172.16.254.1 - - [16/Sep/2026:21:43:34 ] "GET /favicon.ico HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
192.168.1.50 - - [16/Sep/2026:21:43:36 ] "POST /favicon.ico HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
192.168.1.50 - - [16/Sep/2026:21:43:38 ] "GET /images/logo.png HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
200.150.45.22 - - [16/Sep/2026:21:43:40 ] "DELETE /favicon.ico HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [16/Sep/2026:21:43:42 ] "PUT /login HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
192.168.1.50 - - [16/Sep/2026:21:43:44 ] "PUT /assets/style.css HTTP/1.1" 200 3437 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
200.150.45.22 - - [16/Sep/2026:21:43:46 ] "POST /assets/style.css HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
10.0.0.12 - - [16/Sep/2026:21:43:48 ] "GET /api/v1/users HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
192.168.1.50 - - [16/Sep/2026:21:43:50 ] "DELETE /favicon.ico HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
192.168.1.50 - - [16/Sep/2026:21:43:52 ] "GET /api/v1/users HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
8.8.8.8 - - [16/Sep/2026:21:43:54 ] "GET /api/v1/users HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [16/Sep/2026:21:43:56 ] "PUT /assets/style.css HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
10.0.0.12 - - [16/Sep/2026:21:43:58 ] "DELETE /assets/style.css HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
192.168.1.50 - - [16/Sep/2026:21:44:00 ] "GET /images/logo.png HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
8.8.8.8 - - [16/Sep/2026:21:44:02 ] "PUT /api/v1/users HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [16/Sep/2026:21:44:04 ] "GET /login HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
192.168.1.50 - - [16/Sep/2026:21:44:06 ] "DELETE /api/v1/users HTTP/1.1" 200 391 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
172.16.254.1 - - [23/Sep/2026:20:30:56 ] "PUT /login HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
8.8.8.8 - - [23/Sep/2026:20:30:58 ] "PUT /favicon.ico HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
200.150.45.22 - - [23/Sep/2026:20:31:00 ] "POST /login HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:31:02 ] "GET /api/v1/users HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
200.150.45.22 - - [23/Sep/2026:20:31:04 ] "PUT /assets/style.css HTTP/1.1" 200 2280 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
8.8.8.8 - - [23/Sep/2026:20:31:06 ] "PUT /assets/style.css HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
192.168.1.50 - - [23/Sep/2026:20:31:34 ] "POST /favicon.ico HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [23/Sep/2026:20:31:36 ] "POST /assets/style.css HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:31:38 ] "PUT /index.html HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:31:40 ] "GET /login HTTP/1.1" 200 991 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
200.150.45.22 - - [23/Sep/2026:20:31:42 ] "DELETE /images/logo.png HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [23/Sep/2026:20:31:44 ] "DELETE /images/logo.png HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
192.168.1.50 - - [23/Sep/2026:20:31:46 ] "GET /assets/style.css HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
200.150.45.22 - - [23/Sep/2026:20:31:48 ] "PUT /favicon.ico HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
10.0.0.12 - - [23/Sep/2026:20:31:50 ] "PUT /index.html HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
10.0.0.12 - - [23/Sep/2026:20:31:52 ] "PUT /index.html HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
10.0.0.12 - - [23/Sep/2026:20:31:54 ] "GET /assets/style.css HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
8.8.8.8 - - [23/Sep/2026:20:31:56 ] "PUT /assets/style.css HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [23/Sep/2026:20:31:58 ] "GET /assets/style.css HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:32:00 ] "PUT /index.html HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
172.16.254.1 - - [23/Sep/2026:20:32:02 ] "PUT /index.html HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
172.16.254.1 - - [23/Sep/2026:20:32:04 ] "POST /assets/style.css HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:32:06 ] "GET /images/logo.png HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
192.168.1.50 - - [23/Sep/2026:20:32:08 ] "POST /assets/style.css HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
192.168.1.50 - - [23/Sep/2026:20:32:10 ] "POST /images/logo.png HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:32:12 ] "POST /login HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
200.150.45.22 - - [23/Sep/2026:20:32:14 ] "POST /login HTTP/1.1" 200 4736 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
10.0.0.12 - - [23/Sep/2026:20:32:16 ] "GET /login HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [23/Sep/2026:20:32:18 ] "DELETE /login HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
8.8.8.8 - - [23/Sep/2026:20:32:20 ] "GET /favicon.ico HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:32:22 ] "DELETE /api/v1/users HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
192.168.1.50 - - [23/Sep/2026:20:32:24 ] "PUT /assets/style.css HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
200.150.45.22 - - [23/Sep/2026:20:32:26 ] "PUT /favicon.ico HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
192.168.1.50 - - [23/Sep/2026:20:32:28 ] "POST /api/v1/users HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:32:30 ] "PUT /login HTTP/1.1" 200 1114 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
172.16.254.1 - - [23/Sep/2026:20:32:32 ] "POST /images/logo.png HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [23/Sep/2026:20:32:34 ] "POST /assets/style.css HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:32:36 ] "POST /api/v1/users HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
10.0.0.12 - - [23/Sep/2026:20:32:38 ] "POST /index.html HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [23/Sep/2026:20:32:40 ] "POST /favicon.ico HTTP/1.1" 200 2301 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
10.0.0.12 - - [23/Sep/2026:20:32:42 ] "DELETE /images/logo.png HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
172.16.254.1 - - [23/Sep/2026:20:32:44 ] "DELETE /images/logo.png HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:32:46 ] "GET /index.html HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
8.8.8.8 - - [23/Sep/2026:20:32:48 ] "GET /images/logo.png HTTP/1.1" 200 3607 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
10.0.0.12 - - [23/Sep/2026:20:32:50 ] "PUT /api/v1/users HTTP/1.1" 200 4991 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:32:52 ] "DELETE /images/logo.png HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
172.16.254.1 - - [23/Sep/2026:20:32:54 ] "POST /favicon.ico HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:32:56 ] "DELETE /images/logo.png HTTP/1.1" 200 2268 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:32:58 ] "DELETE /favicon.ico HTTP/1.1" 200 554 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
10.0.0.12 - - [23/Sep/2026:20:33:00 ] "POST /login HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
192.168.1.50 - - [23/Sep/2026:20:33:02 ] "POST /login HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
8.8.8.8 - - [23/Sep/2026:20:33:04 ] "PUT /favicon.ico HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
200.150.45.22 - - [23/Sep/2026:20:33:06 ] "POST /assets/style.css HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:33:08 ] "GET /assets/style.css HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:33:10 ] "POST /assets/style.css HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
192.168.1.50 - - [23/Sep/2026:20:33:12 ] "GET /assets/style.css HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
192.168.1.50 - - [23/Sep/2026:20:33:14 ] "POST /login HTTP/1.1" 200 4569 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
192.168.1.50 - - [23/Sep/2026:20:33:16 ] "PUT /api/v1/users HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
200.150.45.22 - - [23/Sep/2026:20:33:18 ] "GET /login HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:33:20 ] "PUT /images/logo.png HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
10.0.0.12 - - [23/Sep/2026:20:33:22 ] "GET /assets/style.css HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
10.0.0.12 - - [23/Sep/2026:20:33:24 ] "PUT /api/v1/users HTTP/1.1" 200 3234 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:33:26 ] "POST /api/v1/users HTTP/1.1" 200 4881 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
8.8.8.8 - - [23/Sep/2026:20:33:28 ] "PUT /api/v1/users HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
192.168.1.50 - - [23/Sep/2026:20:33:30 ] "PUT /favicon.ico HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
8.8.8.8 - - [23/Sep/2026:20:33:32 ] "DELETE /login HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:33:34 ] "GET /api/v1/users HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
200.150.45.22 - - [23/Sep/2026:20:33:36 ] "POST /images/logo.png HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [23/Sep/2026:20:33:38 ] "GET /images/logo.png HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
10.0.0.12 - - [23/Sep/2026:20:33:40 ] "POST /assets/style.css HTTP/1.1" 200 1963 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
200.150.45.22 - - [23/Sep/2026:20:33:42 ] "DELETE /favicon.ico HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:33:44 ] "POST /images/logo.png HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
172.16.254.1 - - [23/Sep/2026:20:33:46 ] "GET /images/logo.png HTTP/1.1" 200 1731 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
8.8.8.8 - - [23/Sep/2026:20:33:48 ] "PUT /login HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
172.16.254.1 - - [23/Sep/2026:20:33:50 ] "POST /assets/style.css HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:33:52 ] "GET /favicon.ico HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:33:54 ] "POST /assets/style.css HTTP/1.1" 200 4308 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
8.8.8.8 - - [23/Sep/2026:20:33:56 ] "PUT /favicon.ico HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
10.0.0.12 - - [23/Sep/2026:20:33:58 ] "GET /index.html HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:34:00 ] "POST /api/v1/users HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:34:02 ] "POST /api/v1/users HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
200.150.45.22 - - [23/Sep/2026:20:34:04 ] "PUT /api/v1/users HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
10.0.0.12 - - [23/Sep/2026:20:34:06 ] "GET /images/logo.png HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [23/Sep/2026:20:34:08 ] "GET /assets/style.css HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
10.0.0.12 - - [23/Sep/2026:20:34:10 ] "PUT /assets/style.css HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
10.0.0.12 - - [23/Sep/2026:20:34:12 ] "POST /api/v1/users HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:34:14 ] "DELETE /favicon.ico HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:34:16 ] "POST /favicon.ico HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:34:18 ] "GET /login HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:34:20 ] "POST /index.html HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:34:22 ] "PUT /favicon.ico HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
200.150.45.22 - - [23/Sep/2026:20:34:24 ] "DELETE /login HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
10.0.0.12 - - [23/Sep/2026:20:34:26 ] "GET /api/v1/users HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
10.0.0.12 - - [23/Sep/2026:20:34:28 ] "DELETE /assets/style.css HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:34:30 ] "GET /login HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:34:32 ] "POST /api/v1/users HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
192.168.1.50 - - [23/Sep/2026:20:34:34 ] "POST /api/v1/users HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
10.0.0.12 - - [23/Sep/2026:20:34:36 ] "POST /favicon.ico HTTP/1.1" 200 2949 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
10.0.0.12 - - [23/Sep/2026:20:34:38 ] "POST /api/v1/users HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
10.0.0.12 - - [23/Sep/2026:20:34:40 ] "POST /assets/style.css HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [23/Sep/2026:20:34:42 ] "PUT /images/logo.png HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
8.8.8.8 - - [23/Sep/2026:20:34:44 ] "GET /index.html HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
10.0.0.12 - - [23/Sep/2026:20:34:46 ] "PUT /images/logo.png HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
192.168.1.50 - - [23/Sep/2026:20:34:48 ] "POST /assets/style.css HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:34:50 ] "POST /images/logo.png HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:34:52 ] "DELETE /images/logo.png HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
192.168.1.50 - - [23/Sep/2026:20:34:54 ] "GET /index.html HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
192.168.1.50 - - [23/Sep/2026:20:38:02 ] "DELETE /assets/style.css HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
192.168.1.50 - - [23/Sep/2026:20:38:04 ] "PUT /api/v1/users HTTP/1.1" 201 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
172.16.254.1 - - [23/Sep/2026:20:38:06 ] "PUT /index.html HTTP/1.1" 401 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
200.150.45.22 - - [23/Sep/2026:20:38:08 ] "POST /api/v1/users HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15"
10.0.0.12 - - [23/Sep/2026:20:38:10 ] "DELETE /index.html HTTP/1.1" 500 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
